name,isin,url,open
L&G Global Equity Index I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G5WM/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Equity Index I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G5WN/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Health and Pharmaceuticals Index Trust I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/L004/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Health and Pharmaceuticals Index Trust I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/L003/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Inflation Linked Bond Index I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/JEKD/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Inflation Linked Bond Index I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/JEKE/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Real Estate Dividend Index I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/MG4X/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Real Estate Dividend Index I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/MG4W/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Global Technology Index Trust I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/L559/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G International Index Trust I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/BKF0/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G International Index Trust I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/BKE9/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Japan Index Trust I Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/LQ58/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Japan Index Trust I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/LQ57/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G Mixed Investment 0-35% I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/GTPU/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G MSCI World Socially Responsible Investment (SRI) Index I Acc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/LS85/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
L&G MSCI World Socially Responsible Investment (SRI) Index I Inc,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/LS84/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
